source_category,product_name,code,categories_tags,additives_n,additives_tags,energy_kcal_100g,fat_100g,saturated_fat_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,rating
breakfast-cereals,Muesli Croustillant nature sans gluten,3111900350335,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:mueslis', 'en:crunchy-mueslis', 'en:crunchy-mueslis-without-fruits']",0,[],455.0,17.0,5.2,17.0,7.3,8.6,0.01,95
breakfast-cereals,Knusprige Haferfleks Klassik,4000540011050,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:extruded-cereals']",0,[],392.0,5.4,1.1,17.0,7.5,9.7,1.0825,40
breakfast-cereals,NESTLE NESQUIK Cerealien,3387390325621,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:chocolate-cereals']",0,[],378.0,3.0,0.7,22.1,9.3,8.7,0.22,27
breakfast-cereals,Corn Flakes,8008698002223,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:flakes', 'en:cereal-flakes', 'en:extruded-cereals', 'en:extruded-flakes', 'en:corn-flakes', 'en:plain-corn-flakes', 'en:alimentos-de-origen-vegetal', 'en:alimentos-y-bebidas-de-origen-vegetal', 'en:cereales-para-el-desayuno', 'en:cereales-y-derivados', 'en:cereales-y-patatas', 'en:copos', 'en:copos-de-cereales', 'en:copos-de-maiz-tostado', 'en:desayunos']",0,[],371.0,1.0,0.2,4.2,5.0,8.0,1.8,64
breakfast-cereals,,8434165581821,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:chocolate-cereals', 'en:extruded-cereals', 'en:filled-cereals', 'en:breakfast-cereals-filled-with-chocolate']",4,"['en:e150d', 'en:e223', 'en:e322', 'en:e322i', 'en:e500', 'en:e500i']",450.0,14.0,4.0,26.0,3.5,6.3,0.53,40
breakfast-cereals,,5601001187803,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:chocolate-cereals', 'en:extruded-cereals', 'en:chocolate-wheat-shells']",1,['en:e322'],389.0,4.8,1.3,22.4,7.7,8.9,0.22,70
breakfast-cereals,Mix cereales 0% azúcares añadidos,8414472103909,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals']",1,"['en:e322', 'en:e322i']",374.0,3.57,0.63,1.79,7.13,11.02,0.336,84
breakfast-cereals,Lizi's,5060092030878,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:mueslis']",0,[],501.0,27.1,4.2,3.8,9.7,14.2,0.02,55
breakfast-cereals,Chocapic Nestlé,3033710061983,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:chocolate-cereals', 'en:breakfast-cereals-fortified-with-vitamins-and-chemical-elements', 'en:extruded-cereals', 'en:breakfast-cereals-rich-in-fibre', 'en:chocolate-wheat-shells', 'en:unfilled-breakfast-chocolate-cereals-fortified-with-vitamins-and-chemical-elements']",1,"['en:e322', 'en:e322i']",389.0,4.8,1.3,22.4,7.7,8.9,0.22,10
breakfast-cereals,Quaker Cruesli 3 chocolats,3168930008514,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:chocolate-cereals', 'en:breakfast-cereals-rich-in-fibre', 'en:crunchy-cereal-clusters', 'en:cereal-clusters-with-chocolate']",2,"['en:e306', 'en:e322', 'en:e322i']",454.0,19.0,4.3,18.0,9.1,7.6,0.53,45
breakfast-cereals,Croc choc,3572420000481,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:chocolate-cereals', 'en:extruded-cereals', 'en:filled-cereals', 'en:breakfast-cereals-filled-with-chocolate-hazelnuts']",1,"['en:e322', 'en:e322i']",446.0,15.0,5.7,35.0,4.8,7.9,0.44,6
breakfast-cereals,Stylesse Chocolat Noir,3560071013127,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:snacks', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:sweet-snacks', 'en:cereals-and-their-products', 'en:cocoa-and-its-products', 'en:breakfast-cereals', 'en:chocolate-cereals', 'en:extruded-cereals', 'en:breakfast-cereals-rich-in-fibre', 'en:cereal-flakes-with-chocolate']",1,['en:e322'],397.0,5.3,2.6,18.0,5.6,8.3,0.69,69
breakfast-cereals,Flocons d'avoine sans gluten,3421557701504,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:flakes', 'en:cereal-flakes', 'en:rolled-flakes', 'en:rolled-oats']",0,[],375.0,7.1,1.3,0.9,10.0,12.0,0.0,71
breakfast-cereals,Croc' Tout Choc à la pâte à tartiner,3572420000399,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:chocolate-cereals', 'en:extruded-cereals', 'en:filled-cereals', 'en:breakfast-cereals-filled-with-chocolate-hazelnuts']",2,"['en:e322', 'en:e322i', 'en:e471']",456.0,16.0,5.0,32.0,7.0,7.5,0.5,15
breakfast-cereals,Granola,5902884465911,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:frozen-foods', 'en:breakfast-cereals', 'en:chocolate-cereals', 'en:mueslis', 'en:mueslis-with-chocolate', 'en:diet-chocolate-breakfast-cereals']",0,[],430.0,15.9,3.9,13.0,9.7,11.5,0.53,94
breakfast-cereals,Beerenmüsli,4104420180369,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:cereals-with-fruits', 'en:mueslis', 'en:mueslis-with-fruits']",0,[],365.0,6.5,1.1,18.0,9.4,11.0,0.02,87
breakfast-cereals,Extra original,5053827140126,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals']",0,[],481.0,22.0,11.0,19.0,5.7,8.0,0.85,15
breakfast-cereals,OLD FASHIONED,30000010204,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:flakes', 'en:cereal-flakes', 'en:rolled-flakes', 'en:rolled-oats']",0,[],375.0,7.5,1.25,2.5,10.0,12.5,0.0,52
breakfast-cereals,Swiss style muesli,1771879,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:cereals-with-fruits', 'en:mueslis', 'en:bircher-style-mueslis', 'en:mueslis-with-fruits', 'en:muesli-flakes-not-fortified-with-vitamins-and-chemical-elements']",0,[],373.0,5.78,0.889,14.7,7.78,11.1,0.0222,3
breakfast-cereals,Mighty malties,5010251750611,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:extruded-cereals']",0,[],368.0,1.8,0.3,11.0,10.0,10.0,0.269,97
breakfast-cereals,Tropical Fruits Granola,5051399536071,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:fruits-and-vegetables-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:fruits-based-foods', 'en:breakfast-cereals', 'en:fruits', 'en:cereals-with-fruits', 'en:mueslis', 'en:tropical-fruits', 'en:mueslis-with-fruits']",2,"['en:e220', 'en:e330']",429.0,12.5,3.0,17.1,6.9,9.7,0.03,19
breakfast-cereals,Le croustillant chocolat noir & fruits rouges,3229820802381,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:mueslis', 'en:breakfast-cereals-rich-in-fibre', 'en:crunchy-cereal-clusters']",2,"['en:e306', 'en:e414']",434.0,14.0,3.1,14.0,10.0,10.0,0.5,45
breakfast-cereals,Oats & Honey Granola with Toasted Coconut,602652171864,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:mueslis']",1,['en:e306'],367.0,8.33,3.33,16.7,6.67,6.67,0.125,4
breakfast-cereals,Tropical Fruits Granola,4088600169873,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:cereals-with-fruits', 'en:mueslis', 'en:mueslis-with-fruits']",2,"['en:e220', 'en:e330']",431.0,13.0,4.4,19.1,6.8,10.0,0.03,80
breakfast-cereals,Crousti pétales chocolat noir bio,3229820803906,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:chocolate-cereals', 'en:extruded-cereals', 'en:breakfast-cereals-rich-in-fibre']",0,[],416.0,8.3,4.3,12.0,8.4,10.0,0.55,63
breakfast-cereals,Pecan&almond muesli crunch,5018357803842,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:mueslis']",1,"['en:e322', 'en:e322i']",459.0,20.3,3.4,10.3,7.6,13.2,0.08,1
breakfast-cereals,Special Classic Maxi,5059319025681,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:flakes', 'en:cereal-flakes', 'en:extruded-cereals', 'en:extruded-flakes', 'en:mixed-cereal-flakes']",0,[],392.0,1.3,0.3,15.0,6.0,8.0,0.84,26
breakfast-cereals,Fruit Muesli,5059697769313,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:cereals-with-fruits', 'en:mueslis', 'en:mueslis-with-fruits']",1,['en:e220'],344.0,3.4,0.7,28.8,7.4,7.8,0.03,32
breakfast-cereals,Shredded Wheat'n Bran,884912180599,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:extruded-cereals']",1,['en:e321'],350.0,2.5,0.0,0.0,13.3,11.7,0.0,23
breakfast-cereals,Granola High Protein Peanut & Oat,29306480,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:mueslis', 'en:crunchy-mueslis']",0,[],440.0,18.0,2.3,4.5,7.0,23.9,0.52,44
breakfast-cereals,Crunchy Nut,5059319032931,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals']",0,[],398.0,4.5,0.7,35.0,2.5,6.0,1.875,60
breakfast-cereals,Milk-Choco Bits,20983505,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:chocolate-cereals', 'en:extruded-cereals', 'en:filled-cereals']",2,"['en:e160a', 'en:e322']",440.0,14.0,4.67,25.0,3.33,8.33,0.49,12
breakfast-cereals,Chocapic,8410100027463,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:chocolate-cereals', 'en:extruded-cereals', 'en:chocolate-wheat-shells']",1,['en:e322'],389.0,4.8,1.3,22.4,7.7,8.9,0.22,94
breakfast-cereals,Croustillant chocolat,3560071407803,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:chocolate-cereals', 'en:breakfast-cereals-rich-in-fibre', 'en:crunchy-cereal-clusters', 'en:cereal-clusters-with-chocolate']",0,[],449.0,16.0,4.4,15.0,8.7,10.0,0.0,78
breakfast-cereals,Wholegrain bran flakes,5000169125076,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:flakes', 'en:cereal-flakes', 'en:extruded-cereals', 'en:extruded-flakes', 'en:extruded-wheat-flakes']",0,[],360.0,2.6,0.5,10.5,12.9,10.7,0.73,62
breakfast-cereals,Granola con Avena Mixed Berries,5059319016573,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:mueslis']",0,[],451.0,14.0,2.0,11.1,10.0,9.33,0.0,79
breakfast-cereals,Quaker OAT so Simple Big Bowl Original Porridge,5000108170846,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:flakes', 'en:cereal-flakes', 'en:rolled-flakes', 'en:porridge', 'en:rolled-oats']",0,[],369.0,7.79,1.3,1.04,9.09,10.9,0.0,61
breakfast-cereals,Oat Crisp,5000108028697,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:puffed-grains', 'en:puffed-cereals', 'en:breakfast-cereals-rich-in-fibre']",1,"['en:e501', 'en:e501ii']",375.0,6.5,1.0,10.0,15.0,13.0,0.84,52
breakfast-cereals,Berry Granola,5000169618868,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:cereals-with-fruits', 'en:mueslis']",0,[],419.0,11.2,1.7,17.9,7.8,10.4,0.05,25
breakfast-cereals,Bran Flakes,5054781745228,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:flakes', 'en:cereal-flakes', 'en:extruded-cereals', 'en:extruded-flakes', 'en:extruded-wheat-flakes']",0,[],359.0,2.5,0.5,11.0,16.0,12.0,0.28,12
breakfast-cereals,Milled Organic flaxseed,5016887023006,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:seeds', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:flax-seeds', 'en:milled-flaxseed']",0,[],508.0,40.0,4.5,1.8,24.0,22.1,0.1,53
breakfast-cereals,Gronola,5057753937133,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:cereals-with-fruits', 'en:mueslis', 'en:crunchy-cereal-clusters', 'en:cereal-clusters-with-fruits']",0,[],433.0,12.7,1.8,16.8,7.5,9.9,0.03,83
breakfast-cereals,Cereal,5070000313801,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:protein']",2,"['en:e322', 'en:e322i', 'en:e968']",372.0,13.2,1.75,0.5,9.0,37.5,0.925,54
breakfast-cereals,High Bran,5057172086573,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:extruded-cereals', 'en:wheat-bran-sticks']",0,[],335.0,3.2,0.6,13.0,26.0,14.0,0.5,61
breakfast-cereals,FLocons d'avoine,6111266751866,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:flakes', 'en:cereal-flakes', 'en:rolled-flakes', 'en:rolled-oats']",0,[],360.0,6.37,1.18,0.56,1.24,11.7,0.025,26
breakfast-cereals,Muesli aux Graines Gourmandes,3760020503802,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:mueslis']",0,[],373.0,9.2,1.3,9.5,13.0,10.0,0.03,30
breakfast-cereals,Muesli croustillant 3 chocolats,3256220450140,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:chocolate-cereals', 'en:mueslis', 'en:mueslis-with-chocolate']",3,"['en:e306', 'en:e322', 'en:e322i', 'en:e471']",453.0,17.0,4.8,24.0,7.6,9.1,0.28,57
breakfast-cereals,Muesli croustillant,3111900350687,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:cereals-with-fruits', 'en:mueslis', 'en:crunchy-mueslis', 'en:mueslis-with-fruits', 'en:crunchy-mueslis-with-fruits', 'fr:mueslis-aux-graines']",1,['en:e392'],456.0,18.0,2.1,17.0,7.4,11.0,0.01,57
breakfast-cereals,NESTLE LION Céréales 750g,7613037793338,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:chocolate-cereals', 'en:extruded-cereals', 'en:cereals-with-caramel']",1,['en:e322'],409.0,7.7,3.2,25.0,5.8,8.2,0.49,51
breakfast-cereals,Hunky baked granola nuts &amp; seeds,8710398507990,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:mueslis']",1,['en:e306'],431.0,10.7,1.56,11.3,6.89,9.56,0.0222,49
breakfast-cereals,Honey Hoops,20419455,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:extruded-cereals']",0,[],386.0,3.0,0.7,19.7,7.7,9.1,0.1975,8
breakfast-cereals,,5900617002105,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:cereals-with-fruits', 'en:mueslis', 'en:mueslis-with-fruits']",0,[],364.0,2.9,0.5,12.0,9.9,8.5,0.175,44
breakfast-cereals,Flocons d'Avoine,3596710494118,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:flakes', 'en:cereal-flakes', 'en:rolled-flakes', 'en:rolled-oats']",0,[],369.0,6.9,1.2,1.0,10.0,12.0,0.01,87
breakfast-cereals,Jumbo Scottish Oats,5010026512864,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:flakes', 'en:cereal-flakes', 'en:rolled-flakes', 'en:rolled-oats', 'en:breakfast-cereals-very-rich-in-fibre-fortified-with-vitamins-and-chemical-elements', 'en:jumbo-oats']",0,[],369.0,7.6,1.3,1.0,11.4,11.5,0.01,12
breakfast-cereals,Original Oat-So-Easy,20162511,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:flakes', 'en:cereal-flakes', 'en:porridge']",0,[],378.0,7.04,1.11,0.741,8.15,11.1,0.037,55
breakfast-cereals,Porridge Oats,5000169049112,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:flakes', 'en:cereal-flakes', 'en:rolled-flakes', 'en:porridge', 'en:rolled-oats', 'en:plain-porridge']",0,[],367.0,8.4,1.3,1.0,9.1,12.1,0.03,59
breakfast-cereals,Céréales Muesli croustillant chocolat noir paquet 500g,3256229256651,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:chocolate-cereals', 'en:mueslis', 'en:mueslis-with-chocolate']",3,"['en:e306', 'en:e322', 'en:e471']",448.0,16.0,4.4,21.0,8.4,9.7,0.13,2
breakfast-cereals,Muesli croustillant chocolat,3564707179812,"['en:plant-based-foods-and-beverages', 'en:plant-based-foods', 'en:breakfasts', 'en:cereals-and-potatoes', 'en:cereals-and-their-products', 'en:breakfast-cereals', 'en:chocolate-cereals', 'en:mueslis', 'en:crunchy-mueslis', 'en:mueslis-with-chocolate', 'en:crunchy-mueslis-with-chocolate', 'en:crunchy-muesli-with-chocolate-not-fortified-with-vitamins-and-chemical-elements']",0,[],445.0,15.0,4.1,15.0,7.3,10.0,0.04,69
